AYI,BSX,COST,EQR,EXPE,F,HBAN,HRS,JNJ,JPM,SYY,ZTS
-0.004109790107148116,-0.0027063599458727436,0.0012834435778457443,0.0054505813953489145,-0.0025039123630672395,0.0,0.005689900426742537,-0.007489078427293518,0.007751937984496169,-0.00020441537203608168,0.009950248756218916,0.034379671150971555
-0.008843036109064029,-0.001356852103120731,0.019818576217708588,0.005601734730755243,0.010668340131785373,0.011102299762093622,0.019801980198019757,-0.007964787256340443,0.006518904823989569,0.0038846861582499457,0.009236453201970576,-0.0072254335260115606
0.048029739776951734,0.002717391304347768,-0.0027071449289374563,0.008805031446540917,0.023129462899720503,0.009411764705882291,-0.004160887656033322,-0.0021128248468202286,0.005958549222797847,0.0079429735234216,0.0018303843807200204,-0.0017467248908297605
0.0031214528944381223,0.018970189701896976,-0.005719825496849282,0.003918774492340557,-0.014565316340464176,0.001554001554001659,0.005571030640668529,-0.03175947491001482,-0.003476693278392944,0.01091129521115375,-0.00030450669914753697,-0.012831729367162372
0.011173974540311061,-0.011968085106382961,-0.005752730109204401,-0.019872249822569153,-0.00969976905311793,-0.0046547711404189675,0.016620498614958464,0.00021867483052711822,0.004651763793771798,0.011992804317409582,-0.0048735912275356865,0.020974889217134442
0.005595188138201227,0.00807537012113062,0.010493282337942604,-0.005611875452570642,0.006218905472636905,0.011691348402182413,0.0027247956403270383,-0.006996064713598607,0.005659163987138234,-0.008492988346829936,0.018365472910927497,-0.013599537037037004
0.0013910140492418182,0.0013351134846461665,-0.0058229813664597094,-0.0020025486983433357,0.004017305315204034,0.027734976887519216,0.005434782608695656,-0.01321003963011892,0.003197339813275355,0.005577689243027769,0.009618274721971755,0.002640070401877275
-0.0079177663564383,0.011999999999999981,0.012787973447871947,0.0031010580080262987,-0.00015389350569413845,0.0037481259370315376,-0.002702702702702765,0.002454261490406056,0.0015298317185110219,-0.003961965134706731,0.0002977076510865737,-0.010532475131655922
0.004060487258470905,-0.007905138339920898,-0.0031807228915662488,0.008547008547008525,0.012005541018931832,0.0007468259895444202,0.012195121951219494,0.007344758513242784,-0.00012729124236259058,-0.0023866348448688254,0.00476190476190466,0.005322294500295675
0.011295495746757808,-0.0013280212483400631,-0.004931347901759864,0.016768842408943378,0.009125475285171016,0.002238805970149206,0.0033467202141901414,-0.008174988952717576,0.007001909611712249,0.01674641148325366,0.000592417061611467,0.01882352941176472
-0.018615554329839967,-0.01728723404255318,-0.011310854144398032,-0.005320092214931675,-0.0019442351168046826,0.001489203276247176,0.0018679119412942273,-0.011806638449543353,0.001137800252844544,-0.019215686274509744,0.0023682652457074687,-0.03464203233256359
0.0008430518476886647,-0.009472259810554723,-0.0006486741493521936,-0.008914244963451595,-0.02689479168239691,-0.014126394052044574,-0.010520708483153632,-0.001352569882777328,-0.004798585680010045,-0.010195921631347563,-0.002362669816893039,-0.017942583732057246
-0.005194440544714369,-0.006830601092896272,0.004327301337529481,-0.009713977334053,-0.027777777777777766,-0.007541478129713397,0.006729475100942222,0.006997742663656937,0.000634437254155528,-0.006261361341143106,0.01894612196566017,-0.0012180267965897153
0.01495907423087782,0.0247592847317745,0.009400705052878905,-0.002543142597638521,0.010055865921787751,0.015197568389057697,0.0026737967914437933,0.008294104460883153,0.007481612985036817,-0.0016260162601627113,0.0031958163858221795,0.02164634146341466
-0.015433815350389313,-0.010738255033557057,0.0042685292976328846,-0.009470041886723658,-0.021333754740834408,-0.0074850299401197345,-0.006666666666666643,-0.018897287683414726,-0.005538074260541192,-0.015675895765472233,-0.002606429192007049,-0.0011936735302894405
0.0064962575907356835,0.004070556309362313,0.015359350850077313,0.004964147821290605,0.01630873566930402,0.0,-0.009395973154362454,-0.0031724450487197044,0.009239336792810906,0.008893485005170624,0.013356562137049968,-0.010457125784284477
-0.0157148870492492,-0.01081081081081082,0.0034249833507753727,0.005488474204171319,-0.00889736256752455,0.0022624434389139788,-0.0040650406504065375,0.014548761082064118,-0.0007524454477048917,-0.005330053300532964,0.00343839541547291,-0.019927536231883956
-0.0068424803991447465,0.016393442622950834,0.00474068455484972,0.007823871906841334,-0.004648925937800563,0.0015048908954101844,0.016326530612244913,0.006049742325789738,0.014683734939758879,0.002473206924979337,-0.0005711022272987757,0.001540357362908107
-0.002870676044208452,0.028225806451612896,0.006322544116259335,-0.005957754107239543,-0.01916572717023683,-0.006761833208114189,-0.008032128514056172,0.008685968819599122,0.0051948051948052165,-0.017886513157894683,0.00028571428571422887,0.00707474623192876
-0.0017273643299266525,0.020915032679738464,-0.004969992498124542,0.0,-0.014532019704433465,-0.005295007564296542,-0.005398110661268561,0.023183925811437498,0.003199212501538146,-0.006489428511618218,0.004570122822050948,0.020158827122785477
-0.0062004325883200095,-0.0012804097311139293,-0.0028272547356516554,0.008899382491827005,0.008081313005082053,-0.019011406844106463,-0.005427408412483044,-0.006473888649115327,0.004906169508156577,0.007796038769490043,0.001990332669889118,-0.02425149700598788
-0.009721416134648893,0.01153846153846152,0.017673187789433935,-0.0003600360036002884,0.022644628099173513,0.008527131782945693,-0.008185538881309753,0.004561251086012182,0.009276211399975478,0.009408321137361548,-0.005107832009080582,-0.0012273703590060217
0.05260073260073265,-0.01774397972116599,-0.012258543833581048,0.007203313524221116,-0.017294326814288028,-0.025365103766333594,-0.011004126547455185,-0.009729729729729792,-0.007497883661869689,-0.0296188898094449,-0.015972618368511188,-0.0006144393241166213
0.012945434298440877,0.021935483870967734,0.0,0.028428392633649265,0.006250000000000042,-0.002365930599369035,0.008344923504867817,-0.011572052401746595,0.0041428049226270676,0.013660618996798305,-0.0037681159420290596,-0.021211189671072894
-0.006733544042874741,-0.0075757575757575265,-0.005265137269650266,0.006258692628650894,0.007191892775416766,-0.01660079051383406,-0.00551724137931035,-0.01656726308813784,-0.004489746390001097,0.00884396715097904,0.0002909514111144928,0.0037688442211055587
0.012728278915329298,-0.006361323155216375,0.011720226843100276,0.0022460262612300527,0.011359948068808875,0.027331189710610923,0.019417475728155296,0.004941599281221897,-0.011335933690882578,0.013984554372782336,-0.00639906922629453,0.03003754693366711
0.003005464480874301,0.001280409731114043,-0.011677877428998505,0.005171522151353289,0.0017650834403080782,0.0015649452269171635,0.005442176870748304,0.004693786320965598,0.005054863765257016,0.002058460271716785,0.004976580796252978,0.01579586877278238
0.007218741487333167,-0.003836317135549904,-0.00037810757160418047,0.0006859886811867458,0.030754444978375695,0.024999999999999883,0.00811907983761847,0.019132369299221342,0.006133464180569185,0.011709120788824986,0.012234197494902468,-0.008672248803827727
-0.011223799864773473,-0.015404364569961502,0.0024586288416076135,0.01148243359040277,0.010256410256410425,0.03277439024390255,0.0026845637583892044,0.01637197118533071,0.0036576444769568055,0.001218274111675173,-0.003453237410071869,0.00030165912518847696
-0.005196936542669716,-0.0013037809647978862,0.0011319686821997014,0.0011860386309725565,-0.008921704353176407,-0.001476014760147701,-0.01070950468540831,-0.05369415807560137,0.005102040816326552,-0.006083958629081408,-0.0002887669650593449,0.002110977080820274
-0.047979103656859985,-0.024804177545691957,-0.018091020446622082,-0.0201387713657134,-0.04609653887940409,-0.04286770140428678,-0.03247631935047352,-0.02859736722650942,-0.012448634276045457,-0.022036319118547202,-0.02368573079145004,-0.029792356304543934
0.02527075812274368,-0.005354752342704155,0.012858650801266707,0.010880829015544087,0.027172144484217405,0.013127413127413123,0.009790209790209706,-0.010280373831775649,0.02117243911393959,0.011683705403713796,0.01952662721893502,0.030086848635235693
-0.01267605633802825,-0.02018842530282631,-0.007389862624348661,-0.014693319665128983,-0.02154284809124029,-0.014862804878048667,-0.029778393351800537,-0.015344664778092506,0.005512943432406615,-0.03505877500515576,-0.00667440510737098,-0.009635651912074685
0.011982881597717597,-0.026098901098901152,-0.0110718717190035,0.002947806485174297,-0.020560142463979327,-0.013539651837524232,-0.020699500356887876,-0.0011987532965716677,-0.008581644815256244,-0.0032058132079503866,-0.0002921413964358169,-0.01276983885679543
0.004933746828305731,0.02538787023977429,0.008107325547727086,0.0022475795297371274,0.01933884297520664,0.014117647058823507,0.020408163265306076,0.00768122899663947,0.015748978119740176,0.01265008576329323,0.014319111630625424,0.007391438250693009
-0.003647075326132769,0.0,0.006797510770703626,-0.006382611695704631,0.027079617317982838,0.010054137664346543,-0.003571428571428622,0.018103858980467014,0.004024144869215332,0.002540757992801282,0.00057620282339372,-0.0015285845307246794
0.008869491764043298,0.011004126547455306,0.019874476987447733,0.0022569444444443653,0.013577518155983572,0.022970903522205124,0.012186379928315408,0.008423022929340183,0.007308735117293464,0.01731784582893348,0.008062194068528683,-0.029393753827311617
0.010605637733742746,0.0013605442176871667,0.005407925407925392,-0.0006928806513077975,-0.0003115264797507168,-0.0022455089820358804,0.004957507082152995,0.011136890951276028,-0.012404915155061466,0.011417894955366352,-0.008283347614967128,-0.03406940063091477
0.011046672190002722,0.024456521739130394,0.01205601409626261,-0.008493673080256454,0.012309130570270986,0.010502625656414147,0.0021141649048626596,0.015603487838458002,0.009835288541296342,0.0057471264367816325,0.004032258064516145,0.030372305682560406
-0.006692160611854615,-0.011936339522546401,0.001282873636946766,-0.010314685314685374,-0.09866092042481141,0.014847809948032612,0.0,-0.007455942159963811,-0.0011734334663223928,-0.0024489795918366825,-0.0017211703958692564,0.03454833597464342
-0.004949814381960668,0.005369127516778528,-0.005857051340715664,0.010598834128245919,-0.04269125683060109,-0.0007315288953913524,0.002812939521800221,0.015023901661734661,0.005404135338345791,0.0008183306055646306,0.006034482758620715,0.0006127450980390938
0.008152549398922055,0.0,-0.0018411120316670223,0.014857542387694484,-0.003924366749910789,0.0036603221083455866,0.005610098176718098,0.036106750392464665,-0.004089740593596568,0.0018397383483237184,-0.004284490145672624,0.011022657685242087
-0.03262061403508766,0.0,-0.001936733376371926,-0.019979331725800957,-0.013252148997134705,-0.02407002188183808,-0.015341701534170199,-0.021212121212121297,-0.011732957878681215,-0.020403999183840033,-0.008318990246701066,0.01120533010296782
0.005242278265797741,0.016021361815754354,0.00434300498983551,-0.004745166959578138,0.03030852994555357,0.0022421524663676653,0.00849858356940517,0.0150375939849624,0.011041196723257658,0.0014580295771714285,0.013017066820943096,-0.003294399520814598
0.036081747709654714,0.010512483574244424,0.0097525071303708,-0.010771675790217188,0.03928131055134749,0.03131991051454138,0.021067415730337005,0.012418300653594777,0.006928135274776931,-0.010607321131447547,-0.010279840091376542,-0.002103365384615393
-0.0004081077404434925,0.006501950585175529,-0.006013667425968078,0.004819707247411567,-0.01203389830508476,0.018799710773680388,0.00825309491059154,0.002797503765870509,-0.012478134110787093,0.012823207904141253,-0.009521061742642768,-0.008130081300813103
0.009526401741970643,-0.006459948320413414,0.005683380694839035,0.0165215846509149,-0.020929833590667333,0.007097232079488974,0.017735334242837637,0.012875536480686725,0.010037789324515756,0.01992528019925282,0.002039032915817078,-0.0018214936247721667
0.007818819088703131,0.020806241872561672,-0.0009114939385652567,0.005417686123733,0.001927457508323102,0.0014094432699084814,0.0,0.02309322033898297,-0.0008184262831755803,0.012617012617012565,0.0011627906976743939,0.011557177615571637
0.008159443552701972,0.05732484076433135,-0.004287929933400227,-0.005040848253085332,-0.021161245190626107,-0.0007037297677692866,-0.004021447721179658,0.004762890867674549,-0.0036274280365081687,-0.014469453376205766,-0.008130081300813042,0.008719182200841826
-0.002255539339259675,0.018072289156626332,0.007788161993769418,0.008211041229909134,0.05181347150259065,-0.006338028169014075,0.00807537012113062,0.005564715581203545,0.0071638285378743324,-0.0016313213703099162,0.0011709601873538132,-0.011028315946348658
-0.01928191489361706,0.023668639053254566,0.0001818347122466609,0.0176745797955293,0.009512485136742013,-0.00708717221828488,0.0,0.004099200655872163,0.0010494402985073367,0.014501633986928122,0.0017543859649121394,-0.004219409282700439
0.042033898305084666,0.005780346820809125,0.012544314153258752,0.008343265792610285,0.02241292276627967,0.018558172733761584,0.02670226969292392,0.0061236987140232116,0.013046010483401335,0.011274411113348,0.014302393461763048,0.0012106537530266086
0.0020819778789851764,0.04597701149425292,0.012837777179279941,-0.0010131712259372218,-0.0005266449425628449,0.028030833917309067,0.0013003901170350828,0.010752688172043034,0.007703805910083956,0.017121242285486893,0.010935251798561224,-0.008766626360338549
-0.0024672120503832218,-0.006593406593406648,-0.011611416415529057,0.007606490872211002,-0.04659970360612545,-0.002044989775051081,-0.014285714285714327,-0.007828181453231645,-0.002167959835691439,-0.0023487962419261018,-0.00683176771989758,0.018298261665141854
0.009242384795626243,0.006637168141592976,0.013810420590081534,-0.000335514175473847,0.003454231433506094,0.030054644808743133,0.019762845849802417,0.02083754804774431,0.007318467695826193,0.02609378065528739,0.0071653768988248785,0.01527403414195861
-0.0030955759061007983,0.016483516483516522,-0.009111012826183115,0.009900990099009839,-0.0017211703958692154,-0.0019893899204243607,-0.0012919896640826599,-0.0019817677368212726,-0.0009081621069360687,-0.0001912045889100958,-0.008252703471826953,-0.0056047197640117325
0.0005175313753395269,-0.0021621621621621162,0.013033386895197358,0.009471585244267203,0.00017241379310341397,-0.006644518272425343,-0.005174644243208283,-0.003772835583796619,0.006590160209067132,0.013960604322050181,0.006599713055953999,-0.01987540789083363
-0.0129315918789603,-0.010834236186348824,-0.0008812125484667653,-0.026666666666666623,-0.005688674366488507,0.0013377926421405586,-0.01690507152145654,-0.005381702212477638,-0.0014674342476578583,0.011505092417955477,-0.00028506271379697865,0.01543583535108953
-0.006157474125507649,0.0032858707557502035,-0.001675780560945473,0.01775748351090812,0.00918862690707353,-0.010688042752171018,-0.005291005291005296,0.004008016032064185,-0.014130680533574498,-0.005220958418795471,-0.014542343883661192,-0.021162444113263602
-0.008172950171368371,-0.00873362445414848,0.010601643254704505,0.001994017946161473,0.014258718433258861,-0.0013504388926401992,0.002659574468085168,0.005389221556886148,-0.004471964224286212,0.005810684161199535,0.0075231481481480905,0.01887941534713756
0.004651780967570555,0.015418502202643234,0.003846490077803984,-0.014759535655058054,-0.0011856368563685686,0.033130493576741055,0.010610079575596827,0.017073654953345233,0.009099285878829836,0.017517704062616567,0.004595060310166473,0.023909145248057297
-0.0170657494377564,-0.0065075921908894245,-0.016372028215623054,-0.014643999326712632,-0.02560624046125145,0.02290575916230376,0.011811023622047225,-0.0013663868826859318,-0.02237187535669437,0.0012820512820512873,-0.02515723270440239,-0.03823701109165193
0.009825033647375558,0.012008733624454086,-0.009473218238158542,-0.019132217287324862,0.0005221023320571029,0.017274472168905923,0.023346303501945487,-0.0025410476935104663,0.003969643899591234,0.017376989207975046,0.0,-0.021547799696509887
0.0005331200852991076,-0.003236245954692488,-0.020101894887379294,-0.01515151515151523,0.0003478865889719259,-0.013836477987421424,-0.01774397972116599,-0.01763668430335094,-0.021048959181300012,-0.018518518518518413,-0.008797653958944406,-0.007444168734491377
-0.0026641800985745126,0.01839826839826839,0.011392762995867913,0.012201591511936425,0.0,0.013392857142857198,-0.003870967741935516,0.006582884500299187,0.0062960323117128405,-0.0018318373328448693,0.0026627218934912253,0.0234375
-0.008013890743956304,-0.027630180658873515,-0.001984126984126974,-0.0017470300489168661,-0.023995826812728143,-0.006922592825676602,-0.012953367875647622,-0.00753071739992078,-0.007201038838389794,-0.008258396035969954,0.008557096488639691,-0.010687022900763402
-0.011848660293523569,-0.01639344262295086,-0.013464666546177435,-0.007175358767938462,-0.020844468198824188,-0.03358681875792138,-0.014435695538057784,-0.010982428115015918,-0.004994054696789388,-0.018689859363434456,-0.02428320655354003,-0.007098765432098669
0.007766725711949764,0.01999999999999997,0.0175872492442979,-0.001057641459545129,0.011644832605531306,0.01245901639344259,0.005326231691078567,0.011710074702200651,0.009321223709368867,0.008862907788044482,0.0011994002998500493,-0.0027976375505130062
0.021633315305570697,0.01307189542483671,-0.004590872265730535,0.00035292041644602117,0.0043165467625899635,0.01878238341968918,0.0172185430463576,0.004789463181001836,0.005327965901018267,0.01439252336448604,0.011081162024558174,-0.018079800498753067
0.003176283748014755,0.016129032258064363,-0.0024416711882799423,-0.011465866995942823,0.016117478510028628,-0.0012714558169103353,0.016927083333333322,0.0,0.0027087504416441407,0.0016583747927030826,0.009478672985782,0.016190476190476127
-0.011345646437994716,-0.0010582010582010357,-0.002628954763847396,-0.016416845110635292,-0.015861825872400398,-0.01273074474856786,-0.01664532650448142,-0.010923535253227493,-0.005285412262156481,-0.01600441501103748,0.001467136150234867,-0.009684473601999337
-0.0004003202562049792,-0.002118644067796565,-0.005635339029267318,-0.006712626995645818,0.00949140401146121,-0.009026434558349488,-0.011718749999999983,-0.015060240963855423,-0.011217381036722197,-0.005795475789867307,0.0008789920890710234,-0.005362776025236535
0.020558002936857646,0.016985138004246298,0.013528336380255848,0.03086757990867576,0.031577080007096,0.013662979830839354,0.018445322793148956,0.019164118246687154,0.013971817530451418,0.018616021060549118,0.01141686182669791,-0.011417697431018059
-0.0079790712884238,-0.007306889352818401,0.0010822510822511232,-0.0017717930545711254,-0.002407566638005169,-0.013478818998716358,-0.02587322121604142,-0.0034006801360272395,0.0,-0.01919881853424403,-0.0023154848046309205,-0.011870388193776098
0.013449367088607542,0.013669821240799242,0.006306306306306332,0.001242456514021888,0.01930701603171875,0.011711125569290924,0.003984063745019835,0.0006021678040947639,0.008479566599929324,0.013551665725578747,0.006382361473745253,0.005194805194805199
0.019646109810044304,-0.010373443983402637,0.003446732318710751,0.003545470661230329,0.02553695247759171,0.006430868167202549,0.007936507936508002,0.00481444332999001,0.008525049632138315,0.004828226555246016,0.0014413375612569693,0.007105943152454743
-0.009697588362894029,-0.014675052410901342,-0.01690681179462012,-0.028440204910793136,-0.00247361477572557,-0.021086261980830676,-0.019685039370078785,-0.004791375524056738,-0.017369152385363594,-0.010349288486416601,-0.016983304548071485,-0.005772931366260415
-0.022419791264012303,-0.03085106382978733,-0.023867864597513347,-0.03800000000000006,-0.01306000991899486,-0.03263707571801566,0.005354752342704155,-0.028084252758274794,-0.026396417629036,-0.01998132586367881,-0.021961932650073207,-0.026129032258064476
-0.00962172136549366,0.003293084522502869,0.010133878765340307,0.034398034398034405,-0.014572864321608116,0.012145748987854232,0.019973368841544655,0.0026831785345716296,0.0070200919874122275,-0.00990853658536578,0.008383233532934166,0.013580655846306728
-0.007452754857599178,0.007658643326039418,0.00911182696732623,0.015713502649369753,-0.03127655957844631,-0.022000000000000006,-0.00652741514360311,-0.015644298065047305,0.016947115384615342,-0.020015396458814456,-0.0005938242280285964,-0.007189542483660209
0.004156610351300647,-0.01954397394136824,0.005563662896753005,0.014570966001079244,0.0022811019477100448,0.020449897750511297,0.022339027595269373,0.006273525721455398,0.008746011109797835,0.022780832678711636,0.006535947712418479,0.03653719552337062
-0.003071171050874669,0.02436323366555932,0.008435374149659926,0.015070921985815628,0.01383053221288514,0.02137608550434192,0.010282776349614406,0.015170407315045802,0.0192149970708846,0.00806451612903229,0.006493506493506459,-0.01651317878691647
0.019555317439057165,-0.003243243243243174,0.002788271271811369,0.020436681222707455,0.03470903125539639,0.02354480052321787,0.0025445292620864595,0.012487205731832127,-0.0032187607771008296,0.012380952380952354,0.005571847507331311,-0.003228931223764865
-0.007882291119285451,0.005422993492407693,-0.008251861153466693,-0.006162273194111596,0.003838451268357758,-0.011501597444089438,-0.0012690355329948969,-0.0042458552365548085,-0.009802790912236124,-0.006773283160865465,-0.003791192767570795,0.0006478781988985932
0.005429025423728957,0.010787486515641818,-0.001266166229537726,-0.009989665862900541,0.032585203657522877,0.017453135100193896,0.020330368487928747,0.014416243654822353,0.00896808758443974,-0.005682894487592293,0.004683840749414628,-0.009064422143088415
0.0719083366258395,-0.02134471718249726,0.003803314316761636,0.006263048016701575,-0.0067621961036870345,0.02795425667090213,0.023661270236612863,-0.012810248198558858,-0.0006926007156874325,0.005905886835587639,-0.008449883449883426,-0.02972884678209736
0.00565179997542688,-0.0021810250817883943,0.0005412719891745807,-0.006915629322268424,-0.000162100826714184,0.015451174289245983,-0.0024330900243310642,-0.0048661800486618405,0.00242578260367342,-0.0005681818181817052,-0.008228034087569825,-0.01414141414141408
0.02944410507025059,0.01639344262295086,0.0076638716076098505,-0.0013927576601671012,0.019455252918287983,0.016433353621424198,0.036585365853658625,0.00977995110024458,0.012560497810555467,0.023119196513170338,0.005629629629629563,0.030396174863387998
0.0017802041300734805,0.007526881720429947,0.007695060844667138,-0.00017433751743371707,-0.007633587786259605,0.006586826347305355,-0.002941176470588277,0.002824858757062158,0.008193922840559904,0.013150583441378049,0.02180318208603424,0.025522041763341052
0.012913161947636576,-0.023479188900746947,0.00648197478245418,0.010810810810810766,0.009935897435897508,0.0017846519928614599,-0.0018879056047197659,0.004024144869215205,0.003273507167851812,0.003473491773308916,0.00980392156862755,0.0012928248222365594
-0.008771929824561403,0.00874316939890711,0.0026466696074107753,-0.0010350181128170135,0.003173595683909802,-0.007125890736342102,-0.022343066556330542,0.005410821643286636,0.0040504050405040445,-0.0010930952814720764,-0.0019988577955454105,0.0019367333763718115
0.014631268436578112,0.02491874322860243,0.01975362956445218,0.020203764462096388,-0.002214489085732372,0.015550239234449856,-0.010882708585247867,0.017739685070759428,0.004818467055132304,0.005653839139157437,0.014306151645207437,-0.0038659793814432167
-0.007442725898360282,0.015856236786469195,0.004875102463436712,-0.007616790792146171,0.010621433100824378,0.007656065959952827,0.018337408312958478,0.013709361535448408,0.003568640570982415,-0.0030830612985129073,0.004231311706629015,0.01390685640362224
0.006795547744581284,-0.004162330905306884,-0.00489438433797006,-0.0003411222923418578,0.009254901960784366,0.0005844535359439838,0.00480192076830722,0.0017387944358578712,0.004556061784642859,-0.0014553392759686793,0.002247191011235907,0.00733652312599671
-0.01105551029908068,-0.010449320794148342,0.005522478212097684,0.0022180515270432103,0.0024867889337891916,-0.030373831775700907,-0.013142174432496946,-0.0009643201542913069,0.0,0.002186190562944023,-0.0030829596412555896,-0.013299556681443895
0.0,0.007391763463569008,0.007465888612374535,0.00017024174327541727,0.00930232558139526,0.010843373493975886,-0.0024213075060532173,0.0005791505791506011,-0.0029867256637169273,0.00472641337938566,-0.0033736294630305717,-0.005455712451861415
0.03942104024476341,0.006289308176100681,-0.0028960817717206423,0.00578723404255325,0.006451612903225833,0.008939213349225183,0.019417475728155355,0.011962184063283901,0.00044380339509604187,0.019902297810747135,0.011565585331452653,-0.00548564052920291
-0.010641911015509993,0.007291666666666696,0.008628053989407063,-0.005923168048739235,-0.016636141636141473,-0.01004134672179552,-0.00238095238095233,0.004766444232602478,0.02284573583231676,-0.00372538584353381,0.004740658114891291,-0.01881894873458799
0.001830873097608383,0.03619441571871765,-0.00016939103921399188,0.0018726591760299528,-0.007449945677479496,0.016706443914081,0.017899761336515344,-0.0007590132827325664,0.0005421229534858197,0.007122507122507224,-0.008048848182070472,0.0009920634920635297
0.009023415191319318,-0.03193612774451101,0.008894536213468845,-0.0016992353440951813,-0.0026583268178264536,-0.005868544600938842,-0.008206330597889626,-0.004557538928978254,0.0015171218032076351,0.0019448373408769348,-0.006435366536094124,-0.006937561942517372
-0.011433099388725436,-0.009278350515463904,-0.010075566750629627,-0.02229787234042557,0.0,0.025383707201889,0.015366430260047163,0.0072491415490270016,-0.0006492101276780164,-0.0007058408328921678,-0.030413967896367175,-0.005322687957418502
-0.0030917210580556054,0.12695109261186271,-0.003816793893129795,0.005048746518105835,0.019128253370962665,-0.023603914795624646,-0.0034924330616995765,0.0068181818181818074,0.002273711563447312,-0.0022956030372594484,0.0031948881789137214,0.02073578595317729
-0.0011486331265794685,0.01200369344413673,-0.007492550021285736,0.006235925861770424,-0.2738461538461538,0.0035377358490565284,0.004672897196261582,-0.007900677200902833,0.0028086853192179446,-0.007964601769911555,0.006658946149392124,-0.0029488859764089078
-0.0056347746090155805,0.000912408759124068,0.004889765805953568,-0.005336546737820662,-0.02487288135593219,0.0035252643948295373,-0.015116279069767327,0.0017064846416381552,0.0040935042550899,-0.006422836752899187,0.006039689387402753,-0.011173184357541895
-0.002775529085231813,-0.01276207839562448,-0.0017927266518695045,-0.0020768431983386043,0.03180810846043537,0.0,-0.0035419126328218578,0.07836456558773426,-0.00042913850445222665,-0.006464356257855979,-0.008004574042309722,-0.0016616816218012866
0.0031311608488924507,0.008310249307479211,0.004190541349525313,-0.028789455428373165,-0.007580543272267834,-0.011709601873536259,0.01303317535545038,0.0017553098121818752,0.0035419126328217056,0.00722935116573285,-0.005475504322766709,-0.007656458055925447
0.019653179190751477,0.021062271062271102,0.00783512178504515,-0.006071428571428632,0.0014852535539995816,0.01836492890995274,0.018713450292397675,0.007359383213597366,0.002887700534759316,0.014534362102996632,0.008113590263691716,0.01174102650117415
0.0010204081632653448,0.008071748878923753,0.008703735000845033,-0.012756018684872328,0.020550847457627093,0.018033740546829477,0.0,-0.006435901895981989,0.00661192278980489,-0.0008843296781039469,0.005461339465363545,0.02586206896551728
